assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,8,156,100,100,3,56377,-1,1,-6,6,208.4,1,3,0.6,0.0,0,Andriy,0.6,14,3,64.2,392,False,188.0,822,,2019-12-10T03:30:19.867886Z,54,0,0,0,56377.jpg,3.3,0,0,Yarmolenko,1.4,False,None,a,19,21,248.0,49,595372,428,533659,2390,0.1,8.9,Yarmolenko,2
1,4,130,100,100,2,18987,0,0,-3,3,344.6,0,3,2.4,0.0,0,Robert,2.4,18,2,69.8,393,False,185.6,799,,2019-12-04T22:00:11.909655Z,52,0,0,0,18987.jpg,3.0,0,0,Snodgrass,0.3,False,None,a,19,21,167.0,36,31435,164,33053,460,0.5,6.9,Snodgrass,4
0,0,14,25,50,0,54102,0,0,-3,3,6.5,0,3,0.0,0.0,0,Jack,0.0,4,0,1.4,394,False,5.0,174,Groin Injury - 25% chance of playing,2019-11-22T23:30:19.447828Z,47,0,0,0,54102.jpg,1.0,0,0,Wilshere,0.2,False,None,d,19,21,4.0,6,8525,11,32903,75,0.0,1.3,Wilshere,0
0,0,253,None,None,5,204480,0,0,-3,3,100.8,0,3,2.2,0.0,0,Declan,2.2,28,0,44.6,395,False,274.8,1530,,None,47,0,0,0,204480.jpg,2.1,0,0,Rice,1.4,False,None,a,19,21,72.0,36,56549,698,139693,903,0.5,7.7,Rice,3
2,2,177,100,100,5,18073,0,0,0,0,137.6,1,3,3.0,0.0,0,Mark,3.0,17,1,38.6,396,False,156.4,1159,,2019-11-09T17:30:13.338128Z,50,0,0,0,18073.jpg,2.9,0,0,Noble,0.5,False,None,a,19,21,92.0,44,88461,307,86334,590,0.6,8.8,Noble,2
0,0,13,None,None,0,42824,0,0,-1,1,1.9,0,3,0.4,0.0,0,Carlos,0.4,0,0,0.4,397,False,3.0,51,,None,44,0,0,0,42824.jpg,1.0,0,0,Sánchez,0.3,False,None,a,19,21,0.0,5,18023,59,26380,193,0.1,1.1,Carlos Sánchez,0
0,0,0,0,0,0,179830,0,0,-1,1,0.0,0,3,0.0,0.0,0,Grady,0.0,0,0,0.0,398,False,0.0,0,Joined West Bromwich Albion on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T13:30:11.839198Z,44,0,0,0,179830.jpg,0.0,0,0,Diangana,0.1,False,None,n,19,21,0.0,0,7071,44,9834,43,0.0,0.0,Diangana,0
3,0,125,None,None,3,217593,0,0,-5,5,189.3,0,3,3.8,0.0,0,Pablo,3.8,17,0,51.7,399,False,138.4,864,,None,60,0,0,0,217593.jpg,2.2,0,0,Fornals,0.3,False,None,a,19,21,188.0,36,7155,470,49361,178,0.6,6.0,Fornals,1
0,0,0,0,0,0,59779,0,0,0,0,0.0,0,3,0.0,0.0,0,Pedro,0.0,0,0,0.0,400,False,0.0,0,Joined Sassuolo on a permanent deal on 25/7,2019-07-26T12:30:08.589709Z,45,0,0,0,59779.jpg,0.0,0,0,Obiang,0.0,False,None,u,19,21,0.0,0,1669,10,4995,16,0.0,0.0,Obiang,0
0,1,120,None,None,0,40694,0,0,-1,1,0.0,0,1,0.4,0.0,0,Roberto,0.4,15,0,22.0,450,False,220.4,596,,None,44,1,0,0,40694.jpg,2.4,0,34,Jimenez Gago,0.5,False,None,a,19,21,0.0,17,63983,94,55269,719,0.1,3.9,Roberto,0
2,8,226,100,100,4,103123,0,0,-5,5,187.1,1,4,3.0,0.0,0,Sébastien,3.0,23,5,109.8,457,False,284.6,1271,,2019-08-15T15:30:11.044189Z,70,0,0,0,103123.jpg,3.9,0,0,Haller,2.3,False,None,a,19,21,630.0,63,544954,996,671748,1444,0.4,9.0,Haller,1
0,0,8,None,None,0,181008,0,0,-3,3,22.6,0,4,0.2,0.0,0,Albian,0.2,3,0,3.1,514,False,3.0,101,,None,57,0,0,0,181008.jpg,1.0,0,0,Ajeti,0.0,False,None,a,19,21,6.0,5,1919,4,4546,19,0.0,0.9,Ajeti,0
0,2,78,75,75,2,19194,0,0,1,-1,0.0,1,1,2.7,0.0,0,David,3.6,5,0,9.8,553,False,98.2,360,Muscle injury - 75% chance of playing,2019-12-14T20:00:18.201835Z,41,0,0,0,19194.jpg,4.5,0,13,Martin,1.9,False,None,d,19,21,0.0,18,138047,2770,20832,2481,0.9,4.4,Martin,1
0,0,10,None,None,0,183487,0,0,0,0,3.8,0,3,0.7,0.0,0,Nathan,0.7,1,0,2.5,568,False,12.6,31,,None,45,0,0,0,183487.jpg,1.0,0,0,Holland,0.0,False,None,a,19,21,9.0,2,318,28,142,13,0.2,0.4,Holland,0
3,5,220,100,100,3,87835,0,0,1,-1,135.1,2,2,3.0,4.5,4,Matt,4.0,15,2,73.8,401,False,228.6,1247,,2019-11-02T18:00:16.116872Z,61,0,0,0,87835.jpg,3.8,0,0,Doherty,4.5,False,None,a,20,39,372.0,64,305454,2923,263347,11015,0.7,10.5,Doherty,1
1,0,229,None,None,3,114128,0,0,-1,1,196.8,0,2,1.5,3.0,1,Jonathan,2.5,19,1,67.2,402,False,276.2,1449,,None,54,0,0,0,114128.jpg,2.7,0,0,Castro Otto,1.1,False,None,a,20,39,200.0,46,65087,568,70649,2375,0.5,8.5,Jonny,4
0,2,279,None,None,4,94147,0,0,0,0,22.8,0,2,1.5,3.0,2,Conor,2.5,22,0,27.7,403,False,255.0,1620,,None,50,0,0,0,94147.jpg,2.6,0,0,Coady,1.5,False,None,a,20,39,0.0,47,75599,607,82220,1970,0.5,9.4,Coady,2
0,0,90,100,100,2,41727,0,0,-1,1,32.6,0,2,-0.8,0.7,0,Ryan,0.2,6,0,14.0,404,False,94.0,459,,2019-11-01T14:30:20.138199Z,49,0,0,0,41727.jpg,2.2,0,0,Bennett,0.3,False,None,a,20,39,14.0,18,15142,73,38941,231,0.0,3.7,Bennett,2
1,7,170,0,0,3,90585,0,0,-2,2,56.0,0,2,0.0,0.0,0,Willy,0.0,7,0,28.7,405,False,215.0,720,Ankle injury - Unknown return date,2019-10-26T20:00:22.175817Z,48,0,0,0,90585.jpg,4.2,1,0,Boly,2.3,False,None,i,20,39,14.0,34,343012,18,642186,1618,0.0,7.1,Boly,0
0,0,46,100,100,1,216054,0,0,-3,3,16.6,0,2,-0.7,0.8,0,Rúben Gonçalo,0.3,3,0,6.5,406,False,37.0,190,,2019-11-15T13:30:15.020407Z,42,0,0,0,216054.jpg,1.7,0,0,Silva Nascimento Vinagre,0.2,False,None,a,20,39,12.0,10,8244,138,15979,157,0.1,2.4,Vinagre,1
1,1,178,100,100,2,107613,0,0,-1,1,68.7,0,2,1.5,3.0,7,Romain,2.5,17,2,54.0,407,False,278.2,1051,,2019-11-23T17:30:21.458182Z,44,0,0,0,107613.jpg,2.4,1,0,Saïss,0.5,False,None,a,20,39,193.0,34,47063,1674,40421,485,0.6,7.7,Saïss,7
0,0,9,None,None,0,214048,0,0,0,0,1.1,0,2,-0.7,0.8,0,Max,0.3,1,0,1.0,408,False,8.8,90,,None,40,0,0,0,214048.jpg,2.0,0,0,Kilman,2.3,False,None,a,20,39,0.0,2,120736,1464,111086,1720,0.1,0.5,Kilman,0
5,15,333,100,100,5,102057,0,0,0,0,397.9,0,4,4.2,5.7,7,Raúl,5.2,20,7,165.7,409,False,462.6,1559,,2019-11-10T16:00:17.735784Z,75,0,0,0,102057.jpg,5.1,0,0,Jiménez,17.6,False,None,a,20,39,797.0,92,1670817,16669,1868769,32247,0.7,12.3,Jiménez,2
1,6,153,100,100,3,194634,0,0,-4,4,244.0,1,4,3.2,4.7,2,Diogo,4.2,18,3,112.8,410,False,216.4,1212,,2019-09-28T16:00:17.602424Z,61,0,0,0,194634.jpg,3.0,0,0,Jota,3.4,False,None,a,20,39,666.0,48,214421,1634,806333,5542,0.7,7.9,Jota,3
0,4,306,None,None,4,38533,0,0,2,-2,0.0,0,1,2.2,3.7,4,Rui Pedro,3.2,22,0,41.1,411,False,410.4,1620,,None,52,0,0,1,38533.jpg,3.8,0,50,dos Santos Patrício,11.0,False,None,a,20,39,0.0,68,816514,1005,476508,16197,0.6,13.1,Patrício,0
0,0,0,None,None,0,19236,0,0,-2,2,0.0,0,1,-1.0,0.5,0,John,0.0,0,0,0.0,412,False,0.0,0,,None,43,0,0,0,19236.jpg,0.0,0,0,Ruddy,0.4,False,None,a,20,39,0.0,0,5479,35,17415,120,0.0,0.0,Ruddy,0
0,0,0,0,0,0,168399,0,0,0,0,0.0,0,1,0.0,0.0,0,Will,0.0,0,0,0.0,413,False,0.0,0,Joined Ipswich Town on loan until the end of the season on 30/7. - Expected back 01 Jul,2019-07-30T15:30:08.533720Z,40,0,0,0,168399.jpg,0.0,0,0,Norris,0.6,False,None,n,20,39,0.0,0,18478,235,31861,338,0.0,0.0,Norris,0
0,4,216,100,100,4,171317,0,0,-2,2,189.4,1,3,1.2,2.7,2,Rúben Diogo,2.2,19,2,58.3,414,False,245.6,1409,,2019-10-19T19:00:18.633381Z,53,0,0,0,171317.jpg,2.6,0,0,da Silva Neves,5.1,False,None,a,20,39,145.0,47,305766,1075,531479,4113,0.4,8.9,Neves,4
5,9,324,None,None,4,19624,0,0,-1,1,595.1,0,3,3.5,5.0,4,João Filipe Iria,4.5,20,1,109.0,415,False,417.6,1529,,None,54,0,0,0,19624.jpg,3.5,0,0,Santos Moutinho,5.8,False,None,a,20,39,75.0,63,404126,10384,453377,8661,0.8,11.7,Moutinho,4
1,0,28,0,0,0,222531,0,0,-3,3,43.2,0,3,0.0,0.0,0,Morgan,0.0,2,0,6.1,416,False,5.8,119,Back injury - Unknown return date,2019-11-08T16:00:11.309971Z,47,0,0,0,222531.jpg,2.3,0,0,Gibbs-White,0.1,False,None,i,20,39,12.0,7,2341,20,6509,31,0.0,1.5,Gibbs-White,0
3,9,277,100,100,3,159533,0,0,3,-3,352.2,2,3,3.0,4.5,2,Adama,4.0,19,3,105.1,417,False,389.8,1368,,2019-11-10T22:00:17.692487Z,53,0,0,0,159533.jpg,3.9,0,0,Traoré,6.6,False,None,a,20,39,309.0,67,704281,26837,281813,16725,0.8,12.6,Traoré,0
0,0,0,0,0,0,165808,0,0,-1,1,0.0,0,3,0.0,0.0,0,Hélder,0.0,0,0,0.0,418,False,0.0,0,Joined Leeds United on loan until the end of the season on 3/7. - Expected back 01 Jul,2019-07-03T13:00:11.133915Z,49,0,0,0,165808.jpg,0.0,0,0,Costa,0.0,False,None,n,20,39,0.0,0,659,36,1571,7,0.0,0.0,Costa,0
0,0,0,0,0,0,166324,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ivan,0.0,0,0,0.0,419,False,0.0,0,Joined Fulham on loan until the end of the season on 13/7. - Expected back 01 Jul,2019-07-14T15:00:13.027011Z,49,0,0,0,166324.jpg,0.0,0,0,Cavaleiro,0.0,False,None,n,20,39,0.0,0,520,37,874,9,0.0,0.0,Cavaleiro,0
0,3,200,100,100,4,151589,0,0,-1,1,55.4,1,3,2.2,3.7,2,Leander,3.2,19,1,46.6,420,False,251.6,1490,,2019-10-11T10:00:13.063158Z,44,1,0,0,151589.jpg,2.3,0,0,Dendoncker,10.0,False,None,a,20,39,160.0,42,662885,11661,902545,12580,0.7,9.5,Dendoncker,2
0,0,22,None,None,0,178876,0,0,-3,3,7.0,0,2,-1.0,0.5,0,Jesús,0.0,6,0,4.3,473,False,35.6,162,,None,47,0,0,0,178876.jpg,0.5,0,0,Vallejo Lázaro,0.2,False,None,a,20,39,0.0,1,4730,42,21291,105,0.0,0.2,Vallejo,1
0,0,69,None,None,1,209353,0,0,-4,4,35.6,0,4,0.2,1.7,1,Patrick,1.2,6,2,27.5,487,False,85.2,292,,None,56,0,0,0,209353.jpg,1.9,0,0,Cutrone,0.5,False,None,a,20,39,155.0,23,25452,43,88150,243,0.2,4.1,Cutrone,0
2,0,49,100,100,0,247632,0,0,0,0,59.5,0,3,0.0,1.5,1,Pedro,1.0,1,0,18.6,528,False,55.8,186,,2019-11-15T13:30:15.206140Z,50,0,0,0,247632.jpg,1.5,0,0,Lomba Neto,0.0,False,None,a,20,39,73.0,16,3438,28,3535,47,0.2,3.2,Neto,1
0,0,0,None,None,0,194798,0,0,0,0,0.0,0,4,-1.0,0.5,0,Bernard,0.0,0,0,0.0,559,False,0.0,0,,None,45,0,0,0,194798.jpg,0.0,0,0,Ashley-Seal,0.0,False,None,a,20,39,0.0,0,4121,96,2814,143,0.0,0.0,Ashley-Seal,0
0,0,0,None,None,0,232361,0,0,0,0,0.0,0,3,-1.0,0.5,0,Taylor,0.0,0,0,0.0,560,False,0.0,0,,None,45,0,0,0,232361.jpg,0.0,0,0,Perry,0.0,False,None,a,20,39,0.0,0,1548,33,921,55,0.0,0.0,Perry,0
0,0,0,None,None,0,250604,0,0,0,0,0.0,0,3,-1.0,0.5,0,Owen,0.0,0,0,0.0,566,False,0.0,0,,None,45,0,0,0,250604.jpg,0.0,0,0,Otasowie,0.0,False,None,a,20,39,0.0,0,169,16,97,8,0.0,0.0,Otasowie,0
0,0,0,None,None,0,245923,0,0,0,0,0.0,0,3,-1.0,0.5,0,Luke,0.0,0,0,0.0,567,False,0.0,0,,None,45,0,0,0,245923.jpg,0.0,0,0,Cundle,0.0,False,None,a,20,39,0.0,0,586,67,229,36,0.0,0.0,Cundle,0
